,name,state,year,quarter,count,amount
411,Merchant payments,bihar,2021,3,64094961,53849745604.9643
412,Recharge & bill payments,bihar,2021,3,30081746,11327303470.019915
413,Financial Services,bihar,2021,3,135748,130349071.61901987
414,Others,bihar,2021,3,572954,241260025.54569885
415,Peer-to-peer payments,bihar,2021,4,117340712,423665098014.2792
416,Merchant payments,bihar,2021,4,95992559,81729122295.53772
417,Recharge & bill payments,bihar,2021,4,30824177,13438634948.212643
418,Financial Services,bihar,2021,4,186298,173358268.82083318
419,Others,bihar,2021,4,783199,365400541.9114517
420,Peer-to-peer payments,bihar,2022,1,138085265,500024806542.69324
421,Merchant payments,bihar,2022,1,114892163,95507710275.50963
422,Recharge & bill payments,bihar,2022,1,30545266,15431605247.390364
423,Financial Services,bihar,2022,1,169722,148088975.22896564
424,Others,bihar,2022,1,698018,299484690.3236611
425,Recharge & bill payments,chandigarh,2018,1,201262,47479581.16264416
426,Peer-to-peer payments,chandigarh,2018,1,135136,527998849.34055936
427,Merchant payments,chandigarh,2018,1,21431,19477066.533276718
428,Financial Services,chandigarh,2018,1,8473,1865618.249949839
429,Others,chandigarh,2018,1,15593,16614305.58119321
430,Recharge & bill payments,chandigarh,2018,2,224548,76722906.67871952
431,Peer-to-peer payments,chandigarh,2018,2,194627,835296156.4220204
432,Merchant payments,chandigarh,2018,2,34606,29408471.506333277
433,Financial Services,chandigarh,2018,2,11927,3679451.8635118967
434,Others,chandigarh,2018,2,13376,16116275.274144217
435,Peer-to-peer payments,chandigarh,2018,3,295358,1217617705.9681761
436,Recharge & bill payments,chandigarh,2018,3,236445,100639674.6708905
437,Merchant payments,chandigarh,2018,3,64998,37560565.97386869
438,Financial Services,chandigarh,2018,3,7642,1302311.5967954171
439,Others,chandigarh,2018,3,12493,12234189.324580798
440,Peer-to-peer payments,chandigarh,2018,4,431461,1793871702.3196409
441,Recharge & bill payments,chandigarh,2018,4,310527,128130475.99274208
442,Merchant payments,chandigarh,2018,4,135266,94010713.60616027
443,Financial Services,chandigarh,2018,4,10008,2039811.3372037038
444,Others,chandigarh,2018,4,17854,14538888.5242277
445,Peer-to-peer payments,chandigarh,2019,1,689400,2123866601.6513758
446,Recharge & bill payments,chandigarh,2019,1,390610,161414934.10238376
447,Merchant payments,chandigarh,2019,1,169984,97230471.44089967
448,Financial Services,chandigarh,2019,1,7412,917030.9066760786
449,Others,chandigarh,2019,1,17070,12603012.342693318
450,Peer-to-peer payments,chandigarh,2019,2,604849,2339922407.523348
451,Recharge & bill payments,chandigarh,2019,2,342294,185659011.54417655
452,Merchant payments,chandigarh,2019,2,277811,152766864.66190332
453,Financial Services,chandigarh,2019,2,5590,839765.161351582
454,Others,chandigarh,2019,2,21926,13928050.053676538
455,Peer-to-peer payments,chandigarh,2019,3,722233,2815184152.8041325
456,Merchant payments,chandigarh,2019,3,447069,226535908.8355719
457,Recharge & bill payments,chandigarh,2019,3,308219,213884900.47217816
458,Financial Services,chandigarh,2019,3,2447,794918.674981478
459,Others,chandigarh,2019,3,26575,13282206.873976795
460,Peer-to-peer payments,chandigarh,2019,4,927850,3586763928.6423693
461,Merchant payments,chandigarh,2019,4,561630,318692521.79224944
462,Recharge & bill payments,chandigarh,2019,4,338203,237695594.96329552
463,Financial Services,chandigarh,2019,4,1911,654298.6785004465
464,Others,chandigarh,2019,4,21321,8707473.86293627
465,Peer-to-peer payments,chandigarh,2020,1,1087401,4421372542.468033
466,Merchant payments,chandigarh,2020,1,764832,438193845.4527705
467,Recharge & bill payments,chandigarh,2020,1,389851,257250007.2445577
468,Financial Services,chandigarh,2020,1,1574,1406138.1883251297
469,Others,chandigarh,2020,1,18853,8230536.662513691
470,Peer-to-peer payments,chandigarh,2020,2,766698,3293060119.5471582
471,Merchant payments,chandigarh,2020,2,390906,331423259.0003719
472,Recharge & bill payments,chandigarh,2020,2,361577,214425229.3354035
473,Financial Services,chandigarh,2020,2,1797,3982005.1176844486
474,Others,chandigarh,2020,2,7032,4125116.689457224
475,Peer-to-peer payments,chandigarh,2020,3,981986,4178346395.412492
476,Merchant payments,chandigarh,2020,3,796634,604271248.9262259
477,Recharge & bill payments,chandigarh,2020,3,366353,296964794.9657042
478,Financial Services,chandigarh,2020,3,2643,5254415.457263877
479,Others,chandigarh,2020,3,10470,4972498.603385328
480,Merchant payments,chandigarh,2020,4,1322026,939307675.8510206
481,Peer-to-peer payments,chandigarh,2020,4,1159377,4872318731.339843
482,Recharge & bill payments,chandigarh,2020,4,409997,320731281.94750684
483,Financial Services,chandigarh,2020,4,3346,4400109.748752326
484,Others,chandigarh,2020,4,17970,10005102.462219946
485,Merchant payments,chandigarh,2021,1,1799072,1210594490.0981498
486,Peer-to-peer payments,chandigarh,2021,1,1472084,5916467167.303293
487,Recharge & bill payments,chandigarh,2021,1,678396,451109555.33889335
488,Financial Services,chandigarh,2021,1,5111,7700394.761505902
489,Others,chandigarh,2021,1,15574,10549252.044153867
490,Merchant payments,chandigarh,2021,2,1926913,1390989390.7789688
491,Peer-to-peer payments,chandigarh,2021,2,1663559,6541132352.922333
492,Recharge & bill payments,chandigarh,2021,2,806710,467698864.6672056
493,Financial Services,chandigarh,2021,2,5502,7394941.032842191
494,Others,chandigarh,2021,2,14863,10458390.53475552
495,Merchant payments,chandigarh,2021,3,3179506,2245390329.2047896
496,Peer-to-peer payments,chandigarh,2021,3,2434417,8927868098.340746
497,Recharge & bill payments,chandigarh,2021,3,1008585,620437997.3899603
498,Financial Services,chandigarh,2021,3,5700,7960844.903971832
499,Others,chandigarh,2021,3,21170,14225734.853836158
500,Merchant payments,chandigarh,2021,4,4056249,3041038519.8233976
501,Peer-to-peer payments,chandigarh,2021,4,2797561,10610461952.107159
502,Recharge & bill payments,chandigarh,2021,4,1013153,693790747.2429855
503,Financial Services,chandigarh,2021,4,7038,10459431.863661807
504,Others,chandigarh,2021,4,24902,17832859.58125159
505,Merchant payments,chandigarh,2022,1,4511757,3264574793.4564357
506,Peer-to-peer payments,chandigarh,2022,1,3012464,11150701028.605722
507,Recharge & bill payments,chandigarh,2022,1,1046187,731347957.2152067
508,Financial Services,chandigarh,2022,1,7228,13538635.562948208
509,Others,chandigarh,2022,1,22855,14829134.999686666
510,Recharge & bill payments,chhattisgarh,2018,1,1177618,206518662.81014803
511,Peer-to-peer payments,chhattisgarh,2018,1,550697,1838238336.1663632
512,Merchant payments,chhattisgarh,2018,1,42411,39708474.15869055
513,Financial Services,chhattisgarh,2018,1,33002,7350624.274461515
514,Others,chhattisgarh,2018,1,87786,57339459.82710209
515,Recharge & bill payments,chhattisgarh,2018,2,1643461,351709628.0901169
516,Peer-to-peer payments,chhattisgarh,2018,2,933066,3703114547.658351
517,Merchant payments,chhattisgarh,2018,2,118438,129967815.18510856
518,Financial Services,chhattisgarh,2018,2,40299,9405941.62707696
519,Others,chhattisgarh,2018,2,80892,69972510.60099621
520,Recharge & bill payments,chhattisgarh,2018,3,1911374,443460556.77590346
521,Peer-to-peer payments,chhattisgarh,2018,3,1619886,5647949187.747948
522,Merchant payments,chhattisgarh,2018,3,220572,145342066.01377475
523,Financial Services,chhattisgarh,2018,3,31927,6195179.156999446
524,Others,chhattisgarh,2018,3,75845,59360083.75169004
525,Recharge & bill payments,chhattisgarh,2018,4,2438959,554514488.4121984
526,Peer-to-peer payments,chhattisgarh,2018,4,2342713,8450105299.480802
527,Merchant payments,chhattisgarh,2018,4,458091,331842964.57864183
528,Financial Services,chhattisgarh,2018,4,42199,9709810.436343707
529,Others,chhattisgarh,2018,4,83882,70240102.06349953
530,Peer-to-peer payments,chhattisgarh,2019,1,4068056,11417366152.388483
531,Recharge & bill payments,chhattisgarh,2019,1,2997095,679458794.5442779
532,Merchant payments,chhattisgarh,2019,1,710047,374735986.85082686
533,Financial Services,chhattisgarh,2019,1,33835,5075418.743007188
534,Others,chhattisgarh,2019,1,78636,67920032.80184662
535,Peer-to-peer payments,chhattisgarh,2019,2,4350167,15410038389.818308
536,Recharge & bill payments,chhattisgarh,2019,2,3435305,855753107.510468
537,Merchant payments,chhattisgarh,2019,2,1483870,654411637.0168115
538,Financial Services,chhattisgarh,2019,2,22563,4237631.55442897
539,Others,chhattisgarh,2019,2,98040,77914922.92227882
540,Peer-to-peer payments,chhattisgarh,2019,3,5021844,17584630267.779922
541,Recharge & bill payments,chhattisgarh,2019,3,4335851,1069468753.7262831
542,Merchant payments,chhattisgarh,2019,3,2772084,1074255588.7227576
543,Financial Services,chhattisgarh,2019,3,16452,4542997.939180325
544,Others,chhattisgarh,2019,3,96880,70361559.28538439
545,Peer-to-peer payments,chhattisgarh,2019,4,7241974,24112075521.017845
546,Recharge & bill payments,chhattisgarh,2019,4,5112337,1257371454.8604
547,Merchant payments,chhattisgarh,2019,4,3852716,1720930747.6285615
548,Financial Services,chhattisgarh,2019,4,14974,4665759.804240476
549,Others,chhattisgarh,2019,4,83757,48745253.90234077
550,Peer-to-peer payments,chhattisgarh,2020,1,8109789,28723854868.846924
551,Recharge & bill payments,chhattisgarh,2020,1,6400067,1688995018.2209015
552,Merchant payments,chhattisgarh,2020,1,4923214,2393811867.3887434
553,Financial Services,chhattisgarh,2020,1,12424,7378557.223060286
554,Others,chhattisgarh,2020,1,78497,46557359.6766012
555,Recharge & bill payments,chhattisgarh,2020,2,8366200,2504355746.828547
556,Peer-to-peer payments,chhattisgarh,2020,2,7216219,27351810047.608715
557,Merchant payments,chhattisgarh,2020,2,3158417,2361252112.419633
558,Financial Services,chhattisgarh,2020,2,19986,17814454.60563486
559,Others,chhattisgarh,2020,2,60103,33149845.438824516
560,Peer-to-peer payments,chhattisgarh,2020,3,9734445,34661165923.13037
561,Recharge & bill payments,chhattisgarh,2020,3,8705513,2790720003.1373434
562,Merchant payments,chhattisgarh,2020,3,5591916,3990179454.1880045
563,Financial Services,chhattisgarh,2020,3,34893,39141096.45070238
564,Others,chhattisgarh,2020,3,81772,45538330.62766186
565,Peer-to-peer payments,chhattisgarh,2020,4,14257312,50812302052.952705
566,Merchant payments,chhattisgarh,2020,4,11677743,8238390462.202984
567,Recharge & bill payments,chhattisgarh,2020,4,9423324,3033918783.208999
568,Financial Services,chhattisgarh,2020,4,41308,48082346.06124696
569,Others,chhattisgarh,2020,4,129949,82280639.52262866
570,Peer-to-peer payments,chhattisgarh,2021,1,15621154,55638916992.13896
571,Merchant payments,chhattisgarh,2021,1,15222763,10661449529.109669
572,Recharge & bill payments,chhattisgarh,2021,1,8456094,3000977538.840563
573,Financial Services,chhattisgarh,2021,1,37395,40387648.84021996
574,Others,chhattisgarh,2021,1,99031,68111552.62215017
575,Peer-to-peer payments,chhattisgarh,2021,2,18387345,62134058797.4359
576,Merchant payments,chhattisgarh,2021,2,15369311,12828590761.713423
577,Recharge & bill payments,chhattisgarh,2021,2,10764784,3640692364.165052
578,Financial Services,chhattisgarh,2021,2,40213,39620256.36433959
579,Others,chhattisgarh,2021,2,127767,85809079.54731184
580,Merchant payments,chhattisgarh,2021,3,27552743,19905616746.805294
581,Peer-to-peer payments,chhattisgarh,2021,3,25447410,80506858751.32883
582,Recharge & bill payments,chhattisgarh,2021,3,11039088,4045490947.2382197
583,Financial Services,chhattisgarh,2021,3,38817,48855662.40142638
584,Others,chhattisgarh,2021,3,159880,99286155.00295877
585,Merchant payments,chhattisgarh,2021,4,40526025,29283695601.229546
586,Peer-to-peer payments,chhattisgarh,2021,4,32799167,102177997315.68285
587,Recharge & bill payments,chhattisgarh,2021,4,11115444,4724827139.9519415
588,Financial Services,chhattisgarh,2021,4,55237,66445873.296120845
589,Others,chhattisgarh,2021,4,221621,146144588.65236923
590,Merchant payments,chhattisgarh,2022,1,48236094,33822547183.04485
591,Peer-to-peer payments,chhattisgarh,2022,1,37457039,118393860520.57216
592,Recharge & bill payments,chhattisgarh,2022,1,11466264,5442872986.10511
593,Financial Services,chhattisgarh,2022,1,52918,55991695.312008664
594,Others,chhattisgarh,2022,1,200977,131773069.80038045
595,Recharge & bill payments,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,95544,17526369.5804541
596,Peer-to-peer payments,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,44599,151966933.24607396
597,Merchant payments,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,1531,1580762.779739072
598,Financial Services,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,1364,353171.5523814913
599,Others,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,5511,4231146.95056825
600,Recharge & bill payments,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,122834,30595592.007682398
601,Peer-to-peer payments,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,69215,261995613.05482048
602,Merchant payments,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,3544,4685536.036433555
603,Financial Services,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,2996,383806.08546730166
604,Others,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,4037,4410224.471747881
605,Recharge & bill payments,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,157113,39790820.29359456
606,Peer-to-peer payments,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,119346,396698085.4104552
607,Merchant payments,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,7465,5693604.7441260815
608,Financial Services,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,1477,297647.89589848556
609,Others,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,4174,5159437.334100959
610,Peer-to-peer payments,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,194214,582082154.4115133
611,Recharge & bill payments,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,185793,49972030.11285484
612,Merchant payments,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,15739,19577328.03937304
613,Financial Services,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,2996,371674.6991335743
614,Others,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,5340,6747429.538011953
615,Peer-to-peer payments,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,408465,757657638.3173952
616,Recharge & bill payments,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,225998,62660761.88806932
617,Merchant payments,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,20694,17043867.88608146
618,Financial Services,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,1645,221064.6189234741
619,Others,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,5012,5786443.339431095
620,Peer-to-peer payments,dadra-&-nagar-haveli-&-daman-&-diu,2019,2,244134,734034142.8087387
621,Recharge & bill payments,dadra-&-nagar-haveli-&-daman-&-diu,2019,2,198184,63874445.55241879
622,Merchant payments,dadra-&-nagar-haveli-&-daman-&-diu,2019,2,40781,20816136.241969176
623,Financial Services,dadra-&-nagar-haveli-&-daman-&-diu,2019,2,748,155149.75618074698
624,Others,dadra-&-nagar-haveli-&-daman-&-diu,2019,2,5809,5561402.205763446
625,Recharge & bill payments,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,319142,104597035.07984878
626,Peer-to-peer payments,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,249944,821178569.0593253
627,Merchant payments,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,63616,30634658.237494454
628,Financial Services,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,533,425044.05141368794
629,Others,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,5516,4636167.420289769
630,Recharge & bill payments,dadra-&-nagar-haveli-&-daman-&-diu,2019,4,351819,125809568.35055912
631,Peer-to-peer payments,dadra-&-nagar-haveli-&-daman-&-diu,2019,4,324464,1051976410.5472054
632,Merchant payments,dadra-&-nagar-haveli-&-daman-&-diu,2019,4,86758,45361559.23824883
633,Financial Services,dadra-&-nagar-haveli-&-daman-&-diu,2019,4,1019,267762.49056630814
634,Others,dadra-&-nagar-haveli-&-daman-&-diu,2019,4,4911,3225961.384460643
635,Recharge & bill payments,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,407577,153340696.30393675
636,Peer-to-peer payments,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,329005,1119439489.5005136
637,Merchant payments,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,137040,66713356.798143014
638,Financial Services,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,668,418783.1260904173
639,Others,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,4289,2851043.563834071
640,Recharge & bill payments,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,525974,178877986.7248658
641,Peer-to-peer payments,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,323909,1052118443.3664523
642,Merchant payments,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,118801,68938500.71228051
643,Financial Services,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,1826,993268.2971840606
644,Others,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,2642,1448254.787275234
645,Recharge & bill payments,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,455603,201223380.1868608
646,Peer-to-peer payments,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,419524,1401020928.2319155
